gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
inclinar_izquierda,0.0,0.0,0.0,0.04644247889518738,-0.04039418697357178,-0.026141504339477706,0.07256314158439636,-0.10209491848945618,-0.03947605430295198,0.07963314652442932,-0.15373149514198303,-0.050773239276907134,0.08371147513389587,-0.19804412126541138,-0.06265455722024171,0.014971822500228882,-0.178659588098526,-0.029256839818856406,-0.0003593564033508301,-0.24316373467445374,-0.04950310900022714,-0.01394122838973999,-0.28302186727523804,-0.06553624062945573,-0.027358978986740112,-0.32020819187164307,-0.07760539888550966,-0.016294479370117188,-0.17177730798721313,-0.030407500035664725,-0.037275999784469604,-0.24647969007492065,-0.0494109341423723,-0.05130299925804138,-0.2943161725997925,-0.06572287767340868,-0.06463435292243958,-0.33833517134189606,-0.07794697820355623,-0.041054338216781616,-0.14903756976127625,-0.034207450739643264,-0.06405141949653625,-0.21882033348083496,-0.05282812058140962,-0.07745686173439026,-0.2649497091770172,-0.06559572606494157,-0.08978265523910522,-0.3090869188308716,-0.07444650917460649,-0.06137964129447937,-0.11353778839111328,-0.040281704209348845,-0.08151140809059143,-0.16660141944885254,-0.058352521203062224,-0.09268000721931458,-0.20294812321662903,-0.06767929583003252,-0.10236936807632446,-0.23915234208106995,-0.07365116714646547
inclinar_izquierda,0.0,0.0,0.0,0.04544079303741455,-0.04246079921722412,-0.026553248445054578,0.0709155797958374,-0.10581013560295105,-0.0403120232918468,0.07797271013259888,-0.15855368971824646,-0.05191607160355716,0.07841414213180542,-0.20065343379974365,-0.0642453072765079,0.013243138790130615,-0.17484405636787415,-0.03221145031835704,-0.004423677921295166,-0.23976922035217285,-0.05381859598543315,-0.019427120685577393,-0.27995893359184265,-0.07054988426949649,-0.0346561074256897,-0.3167657256126404,-0.08287055177476077,-0.01819843053817749,-0.16622039675712585,-0.033365623483916806,-0.04116472601890564,-0.24069085717201233,-0.05395567176725535,-0.05729156732559204,-0.288474977016449,-0.07127555591847567,-0.07287842035293579,-0.3314334750175476,-0.08408702296998172,-0.04302087426185608,-0.14299416542053223,-0.03694138435508876,-0.06673890352249146,-0.2123875916004181,-0.05636358765747218,-0.0816815197467804,-0.2590635418891907,-0.0696539370515552,-0.09567004442214966,-0.301971435546875,-0.0787399424412456,-0.06336706876754761,-0.10808956623077393,-0.04275258390094905,-0.08425000309944153,-0.1616688072681427,-0.06116381047155528,-0.09669500589370728,-0.19838103652000427,-0.07066917551543384,-0.10786837339401245,-0.23336228728294373,-0.0766804827549663
inclinar_izquierda,0.0,0.0,0.0,0.04448741674423218,-0.04309713840484619,-0.02743377365783317,0.06833183765411377,-0.10785916447639465,-0.04136310905829532,0.07071119546890259,-0.16286927461624146,-0.05291069314495189,0.07007133960723877,-0.20983442664146423,-0.06501607239857776,0.01133882999420166,-0.17928209900856018,-0.03165344164386852,-0.006532073020935059,-0.24482250213623047,-0.05305638552323444,-0.021629631519317627,-0.2850559949874878,-0.06953567654505832,-0.03636652231216431,-0.32234907150268555,-0.0816623458327399,-0.01981833577156067,-0.17016121745109558,-0.03237409532681568,-0.043073028326034546,-0.24456602334976196,-0.05252956614509685,-0.05917149782180786,-0.29255399107933044,-0.06929924727097614,-0.07443809509277344,-0.33645758032798767,-0.08169728905573947,-0.0446128249168396,-0.14607548713684082,-0.03582264125958545,-0.06907317042350769,-0.21561968326568604,-0.05521707252279384,-0.08384528756141663,-0.26193028688430786,-0.06826895118371112,-0.09731611609458923,-0.3053983151912689,-0.0771723800958739,-0.06543660163879395,-0.10989940166473389,-0.04159647614375217,-0.08662417531013489,-0.16397804021835327,-0.06016341984883411,-0.09858933091163635,-0.20070922374725342,-0.06979692370310886,-0.10920760035514832,-0.23634353280067444,-0.07584596068278415
inclinar_izquierda,0.0,0.0,0.0,0.043171852827072144,-0.0424572229385376,-0.02567066695559106,0.06387481093406677,-0.10758066177368164,-0.03852808732557378,0.06601068377494812,-0.1630149483680725,-0.0493637200074204,0.06413319706916809,-0.20817142724990845,-0.060844438858509875,0.013320714235305786,-0.17914626002311707,-0.030995967574597216,-0.002904951572418213,-0.24512168765068054,-0.05199559662509046,-0.01694127917289734,-0.2866142988204956,-0.06825103495287976,-0.03081938624382019,-0.32556939125061035,-0.0802380505578526,-0.01868993043899536,-0.1725267767906189,-0.032353783734322406,-0.0397983193397522,-0.24898040294647217,-0.051560192145586825,-0.05430188775062561,-0.2985552251338959,-0.06738668564725003,-0.06815505027770996,-0.34335649013519287,-0.07915305975842557,-0.04419490694999695,-0.15044742822647095,-0.036203554608107424,-0.0666346549987793,-0.22111591696739197,-0.054260416664362765,-0.08045962452888489,-0.2685120105743408,-0.06642287854123197,-0.09313806891441345,-0.31272411346435547,-0.07491481188702664,-0.06530964374542236,-0.11567306518554688,-0.042354008890868045,-0.08550792932510376,-0.16966599225997925,-0.05957196537423215,-0.09688660502433777,-0.20641162991523743,-0.06825658563542447,-0.1065569818019867,-0.2417188286781311,-0.0738041612880238
inclinar_izquierda,0.0,0.0,0.0,0.044576287269592285,-0.04327768087387085,-0.02681128524861265,0.06730717420578003,-0.1071251630783081,-0.04054387316725183,0.06881481409072876,-0.1610039472579956,-0.052096803045486695,0.06912630796432495,-0.20695775747299194,-0.0642306807698958,0.015190660953521729,-0.1784483790397644,-0.03184888169786859,-0.001350700855255127,-0.2448270618915558,-0.05301403284690309,-0.015553086996078491,-0.28627926111221313,-0.06925670087954927,-0.029454320669174194,-0.32512032985687256,-0.08120577812812257,-0.01730412244796753,-0.17103388905525208,-0.03275109857938219,-0.038395583629608154,-0.24759885668754578,-0.05233136594912935,-0.05273672938346863,-0.2965731918811798,-0.06849001378438402,-0.06631961464881897,-0.34069713950157166,-0.08050289035460878,-0.043259501457214355,-0.14875176548957825,-0.03623430461308885,-0.0648849606513977,-0.21857675909996033,-0.05471914291999269,-0.07779225707054138,-0.2659667432308197,-0.06706963509938646,-0.08939018845558167,-0.31007951498031616,-0.07569475502393175,-0.06528130173683167,-0.11468705534934998,-0.04208034679911066,-0.08411481976509094,-0.16888916492462158,-0.05926379219314981,-0.09388783574104309,-0.20588308572769165,-0.06786029816291261,-0.10197615623474121,-0.24138355255126953,-0.07343399555108476
inclinar_izquierda,0.0,0.0,0.0,0.0446644127368927,-0.04354220628738403,-0.02638646183555693,0.06794741749763489,-0.10698965191841125,-0.0399541311526832,0.0712805688381195,-0.16027984023094177,-0.05149327745681376,0.06973966956138611,-0.2059159278869629,-0.06369574150090784,0.01383104920387268,-0.1771126389503479,-0.031175534855776732,-0.0029267966747283936,-0.24307161569595337,-0.0524983160758552,-0.01719692349433899,-0.283797025680542,-0.06890792926793665,-0.03150898218154907,-0.321817547082901,-0.08096607556586832,-0.01735714077949524,-0.16852474212646484,-0.03237529626136393,-0.03841617703437805,-0.24406790733337402,-0.05242405613904566,-0.053172767162323,-0.2923703193664551,-0.06907383879666895,-0.06739044189453125,-0.336819052696228,-0.08145121267085642,-0.04275587201118469,-0.14501246809959412,-0.03616998871808619,-0.06503337621688843,-0.2153736650943756,-0.05526242932324976,-0.07856282591819763,-0.2620343863964081,-0.0678462289834556,-0.09112086892127991,-0.3057425022125244,-0.07652665456777186,-0.06454214453697205,-0.109853595495224,-0.04223319670205683,-0.08326658606529236,-0.1645716428756714,-0.06028665011768908,-0.09377110004425049,-0.2016330361366272,-0.06924778005128474,-0.1031610369682312,-0.23709121346473694,-0.07493392160182566
inclinar_izquierda,0.0,0.0,0.0,0.04580405354499817,-0.042783498764038086,-0.024222559223815665,0.06993892788887024,-0.10607606172561646,-0.036531536768123374,0.07430705428123474,-0.15852126479148865,-0.04714345086638616,0.07396689057350159,-0.20216891169548035,-0.05845768276874708,0.014691561460494995,-0.17739003896713257,-0.029053305203959212,-0.0017043352127075195,-0.24300619959831238,-0.04977498475734876,-0.0159243643283844,-0.28370043635368347,-0.06584774602477239,-0.03042393922805786,-0.3217464089393616,-0.0777176236016004,-0.01645401120185852,-0.16972151398658752,-0.030974239970490203,-0.03733953833580017,-0.24550244212150574,-0.050418267886087165,-0.051872700452804565,-0.29428184032440186,-0.06665433097903417,-0.06598299741744995,-0.33916324377059937,-0.07871643353526281,-0.04161626100540161,-0.14693781733512878,-0.03529766101662801,-0.06414449214935303,-0.21737313270568848,-0.053756791095182166,-0.07740923762321472,-0.263812780380249,-0.06601916153256582,-0.08974906802177429,-0.3073161244392395,-0.0744667713743894,-0.06288528442382812,-0.11183062195777893,-0.04175460610811399,-0.08242961764335632,-0.1657063066959381,-0.05939092386786626,-0.09340140223503113,-0.2026241421699524,-0.06821948934619115,-0.10294798016548157,-0.2382933497428894,-0.07378972221438573
inclinar_izquierda,0.0,0.0,0.0,0.04506582021713257,-0.04184460639953613,-0.025604799407204837,0.06857693195343018,-0.10403412580490112,-0.038886487501343936,0.07249081134796143,-0.15479540824890137,-0.050239898281773776,0.07113522291183472,-0.1977241039276123,-0.062300451117238254,0.015079915523529053,-0.17544156312942505,-0.031454682367524356,-0.0012444853782653809,-0.24128809571266174,-0.05303115399428293,-0.015281617641448975,-0.28236550092697144,-0.06957338752098963,-0.029154568910598755,-0.3204420804977417,-0.08165635170288965,-0.016600877046585083,-0.1673647165298462,-0.033119346963843554,-0.03750714659690857,-0.24326202273368835,-0.05344237388916895,-0.0520419180393219,-0.29234856367111206,-0.07023891808339044,-0.06589412689208984,-0.3373844027519226,-0.08265578748532221,-0.04225948452949524,-0.14437630772590637,-0.03726517783351824,-0.0645495057106018,-0.21463221311569214,-0.056446544843396396,-0.07764488458633423,-0.26168057322502136,-0.06917373837777063,-0.08953556418418884,-0.30530092120170593,-0.07789272071667597,-0.06404337286949158,-0.10959169268608093,-0.04361456634350702,-0.08263355493545532,-0.16433501243591309,-0.06161979587622568,-0.09286108613014221,-0.20185250043869019,-0.0707198083574383,-0.10155874490737915,-0.23788243532180786,-0.07652284206696436
inclinar_izquierda,0.0,0.0,0.0,0.042954593896865845,-0.04160553216934204,-0.025833672683347686,0.06417039036750793,-0.10504564642906189,-0.038689204331149085,0.06601652503013611,-0.15885096788406372,-0.04958980235051058,0.06097790598869324,-0.2015511393547058,-0.06119651051949404,0.013329297304153442,-0.17743393778800964,-0.03042857239734076,-0.002679973840713501,-0.2436475157737732,-0.05145493971895121,-0.017081469297409058,-0.28427654504776,-0.06781337114762209,-0.03169086575508118,-0.32186758518218994,-0.07992967667769335,-0.018167436122894287,-0.16941285133361816,-0.03188021185587786,-0.03885698318481445,-0.24545249342918396,-0.05169189053367518,-0.05391305685043335,-0.2939249277114868,-0.06835477503727816,-0.06833764910697937,-0.3379852771759033,-0.08073477896641634,-0.04351833462715149,-0.14580512046813965,-0.03590845766257189,-0.06582754850387573,-0.21617811918258667,-0.05487162696908854,-0.07944390177726746,-0.2625163197517395,-0.0679596483964815,-0.0919213593006134,-0.30575039982795715,-0.07701989712904833,-0.0649023950099945,-0.11002883315086365,-0.042163197721947654,-0.08374327421188354,-0.16449731588363647,-0.06046589913557909,-0.09464135766029358,-0.20127859711647034,-0.07005947532843493,-0.10420754551887512,-0.2368403673171997,-0.07624873223494433
inclinar_izquierda,0.0,0.0,0.0,0.04212537407875061,-0.04424095153808594,-0.023480814291730212,0.060589998960494995,-0.10887554287910461,-0.034852626143589305,0.06011292338371277,-0.16519573330879211,-0.044575838713541316,0.05171230435371399,-0.2100474238395691,-0.05482842248548536,0.01645919680595398,-0.17784252762794495,-0.028140480040207194,0.0006575882434844971,-0.24565723538398743,-0.048214024274244593,-0.012818753719329834,-0.28662341833114624,-0.06389174458254843,-0.02660629153251648,-0.32422304153442383,-0.07518087175358801,-0.014926105737686157,-0.16989663243293762,-0.029938226907148646,-0.03415578603744507,-0.2456861138343811,-0.04790721309055357,-0.04927778244018555,-0.2950039803981781,-0.06330890056361227,-0.06401953101158142,-0.33822816610336304,-0.07490408268441229,-0.040676116943359375,-0.14766347408294678,-0.03413730707634954,-0.05975759029388428,-0.21538108587265015,-0.05044600960482626,-0.07144567370414734,-0.2620016634464264,-0.06210478243102102,-0.08217346668243408,-0.3037244379520416,-0.07050678726901083,-0.06305792927742004,-0.11409574747085571,-0.04053614508976011,-0.07956460118293762,-0.1672872006893158,-0.05591737699378996,-0.0886891782283783,-0.20365777611732483,-0.06383667734135656,-0.09664511680603027,-0.23740077018737793,-0.06905893084277182
