gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
palma_derecha,0.0,0.0,0.0,0.05986225605010986,-0.020556271076202393,-0.03672127902564171,0.10884010791778564,-0.07083845138549805,-0.05611080035623672,0.13526660203933716,-0.12534403800964355,-0.07236216321643951,0.14417612552642822,-0.18058985471725464,-0.08882718637642029,0.08387291431427002,-0.19401484727859497,-0.048225049973098066,0.11616748571395874,-0.27879443764686584,-0.07933658465799454,0.13761699199676514,-0.33384740352630615,-0.10221775725540283,0.15452414751052856,-0.3842254877090454,-0.11834240809139374,0.03921300172805786,-0.21212667226791382,-0.05071122303661468,0.043991148471832275,-0.31770116090774536,-0.07957835599836471,0.049229204654693604,-0.38660162687301636,-0.1019453640287793,0.052686870098114014,-0.44797763228416443,-0.1179942126577771,-0.0038766562938690186,-0.2014939785003662,-0.05677867412623527,-0.006902515888214111,-0.29337984323501587,-0.08640483126100662,-0.004325419664382935,-0.361824095249176,-0.1075167368358052,-0.0015955567359924316,-0.42314839363098145,-0.12130445346292618,-0.04324215650558472,-0.1694183349609375,-0.06560427054819229,-0.06727069616317749,-0.2374531328678131,-0.09590208634790542,-0.08317625522613525,-0.28742730617523193,-0.11180983588155868,-0.09638020396232605,-0.3358195126056671,-0.12114183709081772
palma_derecha,0.0,0.0,0.0,0.06237536668777466,-0.009100675582885742,-0.04033241740393123,0.11570215225219727,-0.04787790775299072,-0.06298293492721996,0.14930784702301025,-0.09335017204284668,-0.08178690395283184,0.17072159051895142,-0.1430349349975586,-0.10062762669252834,0.08944416046142578,-0.1802261471748352,-0.05573003685998401,0.12867456674575806,-0.2614293694496155,-0.08966381422209224,0.15365904569625854,-0.31508830189704895,-0.11300848743843517,0.17340993881225586,-0.363817036151886,-0.12906883231329402,0.045353055000305176,-0.20324945449829102,-0.05689677915501079,0.05956602096557617,-0.3085818290710449,-0.089250232493157,0.07045978307723999,-0.37600791454315186,-0.11226659587549648,0.0786811113357544,-0.4378204643726349,-0.1280407117955633,0.0014963150024414062,-0.1970233917236328,-0.06163877195643863,0.002116084098815918,-0.28556737303733826,-0.09424636832403621,0.009727239608764648,-0.3513341546058655,-0.1155006693952032,0.017863839864730835,-0.4114769399166107,-0.1288300561063238,-0.039238691329956055,-0.1687222123146057,-0.0692006754033514,-0.06288141012191772,-0.2356092631816864,-0.10045687428640804,-0.0772557258605957,-0.282955527305603,-0.11576123855041942,-0.08809781074523926,-0.32969576120376587,-0.1244762497298666
palma_derecha,0.0,0.0,0.0,0.06303572654724121,-0.008640408515930176,-0.03935211784431658,0.11583954095840454,-0.04618138074874878,-0.06178863979170046,0.15050435066223145,-0.09037929773330688,-0.08048521987387858,0.1697184443473816,-0.14050227403640747,-0.09940012804457865,0.09115654230117798,-0.17864859104156494,-0.05556996799299441,0.1293802261352539,-0.2574496865272522,-0.0891795109886857,0.1537277102470398,-0.31056880950927734,-0.11297197154948435,0.17321062088012695,-0.3597203195095062,-0.12960580251404963,0.047880709171295166,-0.2029908299446106,-0.05722927562186442,0.06043839454650879,-0.306904673576355,-0.088683257617447,0.07017868757247925,-0.3744478225708008,-0.11186056099126063,0.077781081199646,-0.4372427761554718,-0.12818423173615656,0.00415840744972229,-0.19705712795257568,-0.062246664233896354,0.006392359733581543,-0.2838555574417114,-0.09417429081389628,0.01519659161567688,-0.3476276397705078,-0.1156636949557992,0.02448296546936035,-0.40680965781211853,-0.12955221793839655,-0.0362851619720459,-0.1685851812362671,-0.06996697447488032,-0.061780571937561035,-0.23241907358169556,-0.10131238661000452,-0.07806774973869324,-0.27820053696632385,-0.11697515360305033,-0.09030935168266296,-0.323461651802063,-0.12611070535371027
palma_derecha,0.0,0.0,0.0,0.06460142135620117,-0.00840824842453003,-0.03810536338767179,0.12035346031188965,-0.04654771089553833,-0.05883696525177129,0.15552419424057007,-0.09212923049926758,-0.07608262299379476,0.1730629801750183,-0.14266055822372437,-0.09327077715477117,0.0997961163520813,-0.17965251207351685,-0.04979521258553632,0.13832777738571167,-0.25737836956977844,-0.08188293724140294,0.16284358501434326,-0.30972903966903687,-0.10491426884016164,0.18241482973098755,-0.3571760058403015,-0.12087253331026204,0.05600261688232422,-0.20477527379989624,-0.05142012460908063,0.0696723461151123,-0.3088608980178833,-0.08161947726091512,0.08081179857254028,-0.37526580691337585,-0.10383214651426442,0.09015214443206787,-0.4365442097187042,-0.11920291780313619,0.01174783706665039,-0.20130658149719238,-0.056626705814210254,0.017790913581848145,-0.2904951572418213,-0.0868898466118253,0.028342097997665405,-0.354552686214447,-0.10646965949615605,0.039144426584243774,-0.41400283575057983,-0.11877265422424443,-0.029647380113601685,-0.176094651222229,-0.06470783649763234,-0.04826357960700989,-0.24332723021507263,-0.09412605165323384,-0.05909109115600586,-0.29235583543777466,-0.10813966243347295,-0.06671729683876038,-0.34071433544158936,-0.11591888814052709
palma_derecha,0.0,0.0,0.0,0.06316524744033813,-0.00970911979675293,-0.03753411199210177,0.11825942993164062,-0.049634695053100586,-0.05874348606226931,0.1541275978088379,-0.09613829851150513,-0.07698759238479624,0.17311888933181763,-0.14690285921096802,-0.09532931248901377,0.09974759817123413,-0.17947852611541748,-0.05101897741911898,0.13930803537368774,-0.26006394624710083,-0.08344230602739344,0.1641782522201538,-0.313418984413147,-0.10607906977890025,0.18425410985946655,-0.36299705505371094,-0.12196216534135829,0.05592477321624756,-0.205948144197464,-0.05329888860939036,0.07131481170654297,-0.30895018577575684,-0.08441579143760691,0.08251607418060303,-0.3760548233985901,-0.10666204045770655,0.09097707271575928,-0.4383600950241089,-0.12194123666046153,0.011883974075317383,-0.20311203598976135,-0.0590293089604188,0.00882992148399353,-0.2958705723285675,-0.0897835249757577,0.0102003812789917,-0.3622322976589203,-0.10957811574695597,0.013425886631011963,-0.4229211211204529,-0.12217029731033335,-0.028808414936065674,-0.1772693395614624,-0.06765207450149546,-0.05124765634536743,-0.24717620015144348,-0.0973102281546403,-0.06507182121276855,-0.29517897963523865,-0.1117690260267068,-0.07477432489395142,-0.34226828813552856,-0.11997149686573039
palma_derecha,0.0,0.0,0.0,0.06409651041030884,-0.006441056728363037,-0.03792926541854058,0.12020355463027954,-0.044406235218048096,-0.058116267093907936,0.15631824731826782,-0.08935654163360596,-0.07507265976954614,0.17307281494140625,-0.13963240385055542,-0.09209722898293649,0.10294133424758911,-0.17583227157592773,-0.05036871753026162,0.14326786994934082,-0.25268614292144775,-0.08231924346972619,0.1678856611251831,-0.3046950399875641,-0.10507935903359567,0.1879531741142273,-0.35344696044921875,-0.12121114752579842,0.05900406837463379,-0.2021225392818451,-0.052513050505410774,0.07410138845443726,-0.3039169907569885,-0.08319883666325723,0.08608901500701904,-0.37050294876098633,-0.10585203639556084,0.09642571210861206,-0.43292859196662903,-0.1217646437077633,0.01398247480392456,-0.19883936643600464,-0.0582723418562523,0.015932440757751465,-0.2853243350982666,-0.08955860010672723,0.02445635199546814,-0.3489038348197937,-0.1101890268116108,0.03435090184211731,-0.4085339307785034,-0.12327822915602837,-0.02854102849960327,-0.1732824444770813,-0.06690557173777734,-0.04973044991493225,-0.2419135570526123,-0.097524708726894,-0.06321981549263,-0.28985658288002014,-0.11261427275229607,-0.0723949670791626,-0.3376343250274658,-0.12127698830653344
palma_derecha,0.0,0.0,0.0,0.06279721856117249,-0.018466711044311523,-0.03754723284924921,0.11208030581474304,-0.06835013628005981,-0.05812788595045504,0.139685720205307,-0.12040853500366211,-0.07523310769880709,0.15626564621925354,-0.17118829488754272,-0.09296464015329775,0.0800342857837677,-0.18822908401489258,-0.0515972136386722,0.10968086123466492,-0.2716418206691742,-0.08287498195255694,0.12840381264686584,-0.3268057107925415,-0.10503344078148302,0.14324870705604553,-0.3763221204280853,-0.12090767760361132,0.03727525472640991,-0.20435434579849243,-0.05368149865950045,0.0436454713344574,-0.30584222078323364,-0.08392237712229189,0.04945364594459534,-0.3731028437614441,-0.1064569189080089,0.05337008833885193,-0.434759259223938,-0.12253286529863772,-0.0046513378620147705,-0.19258469343185425,-0.059167770934948294,-0.005971252918243408,-0.2836662530899048,-0.09073593307817873,-0.0023823082447052,-0.3502911925315857,-0.11250794519270357,0.0013228356838226318,-0.4105945825576782,-0.12660526324594912,-0.04260489344596863,-0.16002964973449707,-0.06713852126682696,-0.06791266798973083,-0.224481999874115,-0.09936225254620012,-0.08384314179420471,-0.2715243101119995,-0.11622275252426562,-0.09719687700271606,-0.3174743056297302,-0.126167631042847
palma_derecha,0.0,0.0,0.0,0.06287002563476562,-0.01676774024963379,-0.03629534959213743,0.1136244535446167,-0.06465011835098267,-0.05592381476776609,0.1429530382156372,-0.11612945795059204,-0.07236237719075689,0.160994291305542,-0.16890662908554077,-0.08934258564727315,0.0866132378578186,-0.1867009997367859,-0.048457144642043204,0.1176309585571289,-0.2696194648742676,-0.07867757126109609,0.1372198462486267,-0.3237646222114563,-0.10061617835776815,0.1537904143333435,-0.3733428716659546,-0.11643317236917028,0.04527842998504639,-0.20329874753952026,-0.050619843298363776,0.05079406499862671,-0.3025607466697693,-0.07975834503190526,0.056154727935791016,-0.3690340518951416,-0.10227654769437322,0.06098008155822754,-0.42956221103668213,-0.11861937388198385,0.004054069519042969,-0.19296467304229736,-0.05618859350101957,0.005437731742858887,-0.28099721670150757,-0.08660232170836935,0.01188737154006958,-0.34494295716285706,-0.10750806226747045,0.018697887659072876,-0.40257275104522705,-0.1211773891689063,-0.03412044048309326,-0.16268044710159302,-0.0642531578184844,-0.057912200689315796,-0.22781643271446228,-0.09564829512851247,-0.07240515947341919,-0.27631640434265137,-0.11193537607209691,-0.08368974924087524,-0.3234901428222656,-0.12147584452645788
palma_derecha,0.0,0.0,0.0,0.06379690766334534,-0.01329493522644043,-0.04043401928606727,0.11595460772514343,-0.06120234727859497,-0.061767441797883293,0.14361342787742615,-0.1117371916770935,-0.0794073246604512,0.16227826476097107,-0.16055268049240112,-0.09743790106836059,0.0896783173084259,-0.18370336294174194,-0.05238699318829276,0.12347409129142761,-0.2646093964576721,-0.08403697388234832,0.1456456482410431,-0.318499892950058,-0.10673566685977676,0.1644517481327057,-0.36804285645484924,-0.12315640376868942,0.046929359436035156,-0.20384609699249268,-0.05327615665260055,0.056281596422195435,-0.30463501811027527,-0.08361468242469527,0.06492170691490173,-0.37275347113609314,-0.10693992452684142,0.07200965285301208,-0.4355248808860779,-0.12361098604264953,0.005136668682098389,-0.19483822584152222,-0.057889165002734444,0.00040531158447265625,-0.28745126724243164,-0.09002595173183181,0.0008708536624908447,-0.3558649718761444,-0.11284263955417373,0.0026551485061645508,-0.4170346260070801,-0.12767284886899688,-0.03233054280281067,-0.16316115856170654,-0.06531055049958923,-0.061530619859695435,-0.229007750749588,-0.09782834874454238,-0.07957080006599426,-0.2761523127555847,-0.11530668811860778,-0.09364643692970276,-0.3221282660961151,-0.1257579602486203
palma_derecha,0.0,0.0,0.0,0.0581870973110199,-0.01569002866744995,-0.031549102470165735,0.10546925663948059,-0.05540579557418823,-0.04797622452664996,0.13196370005607605,-0.09872865676879883,-0.0619325887708726,0.14695504307746887,-0.14463216066360474,-0.07601895074535037,0.07413217425346375,-0.17257505655288696,-0.03880144546914721,0.10008653998374939,-0.25087448954582214,-0.06355322788644457,0.1149347722530365,-0.3017921447753906,-0.08151755373168612,0.12644895911216736,-0.3478148281574249,-0.09430652748037005,0.03603747487068176,-0.18709897994995117,-0.04046533147979403,0.04323253035545349,-0.27926555275917053,-0.063542037114388,0.04922255873680115,-0.3392145037651062,-0.08203051130462313,0.053265661001205444,-0.3914130926132202,-0.09536855559039736,-0.0014630556106567383,-0.17841321229934692,-0.045262611314541346,-0.0006686151027679443,-0.2558859884738922,-0.06925845037389422,0.00555071234703064,-0.31047844886779785,-0.08686163912702227,0.010992586612701416,-0.3589365482330322,-0.09852516542363787,-0.036694496870040894,-0.15185391902923584,-0.05248235802341128,-0.05593553185462952,-0.20757907629013062,-0.07750578115869189,-0.06868001818656921,-0.24759462475776672,-0.0906602952926221,-0.08016407489776611,-0.28645679354667664,-0.09832267354417468
