gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
cerrar_izquierda,0.0,0.0,0.0,-0.05622565746307373,0.008918404579162598,-0.0452241018267614,-0.11341428756713867,-0.0381624698638916,-0.06733590884527985,-0.10198691487312317,-0.0817604660987854,-0.08312952293476883,-0.04661041498184204,-0.09525978565216064,-0.09055451078734222,-0.10674944519996643,-0.1978730857372284,-0.03203795625290695,-0.10980835556983948,-0.16958725452423096,-0.06889445854744736,-0.09879037737846375,-0.10150551795959473,-0.09040497763476196,-0.09414607286453247,-0.1034243106842041,-0.10588741077503983,-0.06132924556732178,-0.222551167011261,-0.026632049665067825,-0.059541910886764526,-0.17205995321273804,-0.06234719006738487,-0.06080824136734009,-0.09910720586776733,-0.06669407112917725,-0.06381893157958984,-0.11057853698730469,-0.06439628227076355,-0.018850624561309814,-0.21230897307395935,-0.029563197478864822,-0.01130598783493042,-0.1431923508644104,-0.05935683621487442,-0.02339547872543335,-0.0851554274559021,-0.05044943241796318,-0.032231152057647705,-0.10177457332611084,-0.04046664534530464,0.021132469177246094,-0.18828296661376953,-0.038707779333208236,0.025288283824920654,-0.1225290298461914,-0.06090736909231964,0.014938950538635254,-0.08396893739700317,-0.062214186027858887,0.0044945478439331055,-0.09612482786178589,-0.05934876351079765
cerrar_izquierda,0.0,0.0,0.0,-0.055442243814468384,0.003704249858856201,-0.04325772493155,-0.10932755470275879,-0.045097172260284424,-0.06463734476835725,-0.09552040696144104,-0.08915221691131592,-0.08026286630899904,-0.041886329650878906,-0.10161721706390381,-0.08751106678516862,-0.1008557379245758,-0.2037443220615387,-0.030118270283651327,-0.1047588586807251,-0.1769345998764038,-0.06530622809202669,-0.09331867098808289,-0.10741639137268066,-0.0850009438303232,-0.08753666281700134,-0.10664784908294678,-0.09911522685558793,-0.054560333490371704,-0.22485309839248657,-0.025682444190692877,-0.05661526322364807,-0.17452412843704224,-0.06037181287081239,-0.05803889036178589,-0.10108077526092529,-0.0642354157474756,-0.05911514163017273,-0.11275500059127808,-0.0618189540413141,-0.011600732803344727,-0.21261915564537048,-0.029326152494263624,-0.00797426700592041,-0.14767169952392578,-0.05902434184224603,-0.01927328109741211,-0.08820915222167969,-0.04942084520132539,-0.02548825740814209,-0.10347628593444824,-0.03878615095288751,0.028980374336242676,-0.18716293573379517,-0.038992323419165587,0.030477285385131836,-0.1258532702922821,-0.06039716719658372,0.01848733425140381,-0.08650308847427368,-0.06039341582925317,0.009139955043792725,-0.09731894731521606,-0.05653251378805635
cerrar_izquierda,0.0,0.0,0.0,-0.05359220504760742,0.002865910530090332,-0.04081618624530847,-0.10684189200401306,-0.0409892201423645,-0.0631888827940088,-0.09487050771713257,-0.08322232961654663,-0.08050952317915971,-0.039620161056518555,-0.10230857133865356,-0.08967690381012972,-0.09868660569190979,-0.20033863186836243,-0.027578193943725182,-0.10194474458694458,-0.16983863711357117,-0.06450715872250612,-0.09197860956192017,-0.10389101505279541,-0.08594154777728136,-0.08872908353805542,-0.10418182611465454,-0.10053723516665514,-0.05244731903076172,-0.22142323851585388,-0.0249726532658201,-0.05331370234489441,-0.16833600401878357,-0.05999208825431879,-0.052962034940719604,-0.09717881679534912,-0.06484010281764085,-0.05461984872817993,-0.1087234616279602,-0.06292236062489565,-0.00876075029373169,-0.21028566360473633,-0.030286962415800645,-0.0058602094650268555,-0.14152342081069946,-0.059481891121492936,-0.01485210657119751,-0.08421289920806885,-0.049702072765455796,-0.02177637815475464,-0.10182881355285645,-0.038991010065899445,0.03227639198303223,-0.18488776683807373,-0.04141938152514513,0.03208094835281372,-0.11926484107971191,-0.06026875438891466,0.021472394466400146,-0.07863110303878784,-0.05807257282339151,0.012124478816986084,-0.09008181095123291,-0.052893920119629456
cerrar_izquierda,0.0,0.0,0.0,-0.0543271005153656,0.0038545727729797363,-0.041726520669044476,-0.10791364312171936,-0.04230999946594238,-0.0633057676370754,-0.09356003999710083,-0.08365154266357422,-0.07928686068612478,-0.03728842735290527,-0.0997501015663147,-0.08683756218511007,-0.10113400220870972,-0.2001800239086151,-0.030371578794301968,-0.10163670778274536,-0.17748868465423584,-0.06838946269112967,-0.09287586808204651,-0.10913866758346558,-0.09025628344375036,-0.0901227593421936,-0.10786694288253784,-0.10562168286401175,-0.054871171712875366,-0.22315949201583862,-0.027048059191884022,-0.053515732288360596,-0.1762486696243286,-0.06370435879784964,-0.05499941110610962,-0.10263240337371826,-0.06810180322486303,-0.05870470404624939,-0.11407864093780518,-0.06579060332137487,-0.011436760425567627,-0.2123042345046997,-0.03188713492113493,-0.006696820259094238,-0.1438024342060089,-0.06180529148537062,-0.017198681831359863,-0.08559179306030273,-0.052398229401887875,-0.026369690895080566,-0.10392475128173828,-0.042377299081863384,0.029298722743988037,-0.18737149238586426,-0.042672614019693356,0.030176162719726562,-0.11726570129394531,-0.0640246220048084,0.019712746143341064,-0.07674694061279297,-0.06453274415093802,0.008972764015197754,-0.08969002962112427,-0.061530592304052334
cerrar_izquierda,0.0,0.0,0.0,-0.05356550216674805,0.0032454729080200195,-0.04336628464199066,-0.10615211725234985,-0.04649972915649414,-0.06452083361483574,-0.09167587757110596,-0.0914270281791687,-0.07990598452425957,-0.0387265682220459,-0.10286802053451538,-0.08697841090298652,-0.09980466961860657,-0.20463907718658447,-0.029232147682080267,-0.1000170111656189,-0.17890366911888123,-0.06363847625590324,-0.0906134843826294,-0.11173367500305176,-0.08347072971201897,-0.0875328779220581,-0.11257106065750122,-0.09789304954148292,-0.05336344242095947,-0.22612398862838745,-0.024594552415976523,-0.053235381841659546,-0.17661917209625244,-0.05776556355095863,-0.05507785081863403,-0.10426884889602661,-0.0617263853285408,-0.05804258584976196,-0.11683005094528198,-0.05976484862304687,-0.010051250457763672,-0.21474099159240723,-0.027997225124011038,-0.00635075569152832,-0.15018445253372192,-0.05650027242637634,-0.017292380332946777,-0.09162312746047974,-0.047169541541109083,-0.024349987506866455,-0.1065550446510315,-0.0370190120968914,0.03039836883544922,-0.18963947892189026,-0.037461826178798674,0.031004726886749268,-0.12864506244659424,-0.05775074807144165,0.018753886222839355,-0.0884353518486023,-0.05734332797266006,0.00861889123916626,-0.09704887866973877,-0.05342935172058105
cerrar_izquierda,0.0,0.0,0.0,-0.05220764875411987,0.004426896572113037,-0.04254950705274041,-0.10500138998031616,-0.041977107524871826,-0.06413918483360703,-0.09115514159202576,-0.08551925420761108,-0.08035384613378938,-0.03788274526596069,-0.09969019889831543,-0.08834985393389161,-0.09862086176872253,-0.20159929990768433,-0.02712408016725476,-0.09747925400733948,-0.17406508326530457,-0.06183968979223664,-0.08840274810791016,-0.10734927654266357,-0.08177161711557801,-0.08507275581359863,-0.1083192229270935,-0.09572111564978059,-0.05231329798698425,-0.2227414846420288,-0.023126150773009613,-0.05063211917877197,-0.17089521884918213,-0.05693052458866532,-0.052736759185791016,-0.10069066286087036,-0.061764938117107704,-0.05533602833747864,-0.11246907711029053,-0.05979908007486756,-0.009086549282073975,-0.21204254031181335,-0.027140933380565002,-0.005012094974517822,-0.1438249945640564,-0.05629223334892686,-0.015382826328277588,-0.08771908283233643,-0.04796920839055474,-0.02289479970932007,-0.10474807024002075,-0.03788838657840188,0.03143787384033203,-0.18785232305526733,-0.03702958423002656,0.03096407651901245,-0.12508487701416016,-0.056407091499409034,0.01965433359146118,-0.08560168743133545,-0.05529258522494729,0.009743213653564453,-0.09619331359863281,-0.05065521347626145
cerrar_izquierda,0.0,0.0,0.0,-0.05373188853263855,0.004368782043457031,-0.04136857057068255,-0.10666239261627197,-0.04527139663696289,-0.06168417671773341,-0.09011834859848022,-0.08724480867385864,-0.07658553907725718,-0.03492552042007446,-0.10009217262268066,-0.08331902364346888,-0.09924668073654175,-0.20234650373458862,-0.026203088854288126,-0.0998191237449646,-0.17152011394500732,-0.06039812455031779,-0.09218853712081909,-0.10463029146194458,-0.08006063887927439,-0.09010466933250427,-0.10719484090805054,-0.09402136543843653,-0.05323171615600586,-0.22385364770889282,-0.02239141279909518,-0.05099672079086304,-0.17146822810173035,-0.055467073266243005,-0.053864121437072754,-0.09994643926620483,-0.05980099404308703,-0.057111501693725586,-0.11343139410018921,-0.0577459749028435,-0.00985020399093628,-0.21335062384605408,-0.026509523783659006,-0.0039446353912353516,-0.1457929015159607,-0.05419692436311152,-0.015537500381469727,-0.08821338415145874,-0.045251604561542536,-0.02360212802886963,-0.10555821657180786,-0.03533369341943171,0.03107386827468872,-0.18975618481636047,-0.03649828249666598,0.03258979320526123,-0.12844911217689514,-0.05525235125872996,0.021654725074768066,-0.08794945478439331,-0.05431132430288699,0.012234032154083252,-0.09896683692932129,-0.05013854095790293
cerrar_izquierda,0.0,0.0,0.0,-0.05217990279197693,0.0013306736946105957,-0.040180430683506074,-0.10429975390434265,-0.04661417007446289,-0.0606673443049317,-0.09040415287017822,-0.08937180042266846,-0.07627547991575057,-0.038955092430114746,-0.09989190101623535,-0.0840721548825627,-0.09655824303627014,-0.2015741765499115,-0.025834641355288568,-0.0987846851348877,-0.17458948493003845,-0.05963195947111899,-0.09047263860702515,-0.11032289266586304,-0.07832243752778822,-0.08621734380722046,-0.10688692331314087,-0.0908904270559674,-0.05047065019607544,-0.2229497730731964,-0.02281872269810492,-0.04995620250701904,-0.17325741052627563,-0.05563396674693877,-0.05164578557014465,-0.10377770662307739,-0.059826970967662874,-0.053465694189071655,-0.11142563819885254,-0.057287176075590196,-0.0067517757415771484,-0.21250605583190918,-0.02749024045766646,-0.0033356547355651855,-0.14591962099075317,-0.056091205152881685,-0.013183951377868652,-0.08854436874389648,-0.04720599291027838,-0.019903481006622314,-0.10231828689575195,-0.03664478001297766,0.03461575508117676,-0.1886567771434784,-0.037764356407535615,0.03319805860519409,-0.12798959016799927,-0.05548408714236075,0.0229339599609375,-0.0874485969543457,-0.0527088091999417,0.014459669589996338,-0.09695911407470703,-0.047026635083568635
cerrar_izquierda,0.0,0.0,0.0,-0.054263949394226074,0.004341006278991699,-0.03984847224336363,-0.10729402303695679,-0.04326307773590088,-0.05975003100019194,-0.0922800600528717,-0.08731818199157715,-0.07472561604362227,-0.03917694091796875,-0.0994061827659607,-0.0819565162716458,-0.09686747193336487,-0.2023942768573761,-0.025003238832766783,-0.10142579674720764,-0.17332905530929565,-0.057598038828189146,-0.09097832441329956,-0.10748660564422607,-0.07635548270326353,-0.08601486682891846,-0.10780465602874756,-0.08962572670560576,-0.051413387060165405,-0.22116538882255554,-0.021853403439934027,-0.053825587034225464,-0.17029088735580444,-0.053245584732110274,-0.05406707525253296,-0.09967076778411865,-0.05705309963803984,-0.05446311831474304,-0.11049753427505493,-0.05479230663758017,-0.008929550647735596,-0.209136962890625,-0.026318903332764876,-0.006963551044464111,-0.144370436668396,-0.05336926437001921,-0.016770005226135254,-0.08711284399032593,-0.044104527002389204,-0.022015690803527832,-0.10309433937072754,-0.03370654142480589,0.031073391437530518,-0.18377268314361572,-0.03644642165880896,0.028922080993652344,-0.1259811520576477,-0.05372826314550139,0.018102288246154785,-0.08587855100631714,-0.05121280930023886,0.011044681072235107,-0.09562265872955322,-0.04588223553281523
cerrar_izquierda,0.0,0.0,0.0,-0.05429166555404663,0.003630220890045166,-0.03731822532853357,-0.10802847146987915,-0.041561782360076904,-0.05690501940688364,-0.09252193570137024,-0.08388203382492065,-0.07206001815637819,-0.039451777935028076,-0.09597456455230713,-0.07996195492586367,-0.10235702991485596,-0.19903597235679626,-0.024113216747252864,-0.10126402974128723,-0.1692976951599121,-0.05661709171971552,-0.0904758870601654,-0.1046796441078186,-0.07568222222170107,-0.0871739387512207,-0.10260200500488281,-0.08889660177072756,-0.05684775114059448,-0.22080016136169434,-0.022040105734674853,-0.05334979295730591,-0.1672365963459015,-0.05327301037749521,-0.05302375555038452,-0.097389817237854,-0.057696569089500827,-0.055976688861846924,-0.1050841212272644,-0.05580449787220232,-0.01297825574874878,-0.21197479963302612,-0.027223120753376406,-0.006259560585021973,-0.1399259865283966,-0.05323830557307474,-0.015048742294311523,-0.08362209796905518,-0.04528164428910486,-0.0239374041557312,-0.09919118881225586,-0.03614826065739862,0.028567492961883545,-0.1888676881790161,-0.03782251415094606,0.028717637062072754,-0.12207072973251343,-0.053609325860350054,0.019266724586486816,-0.08059769868850708,-0.05120321673592798,0.009311914443969727,-0.09046924114227295,-0.046366366867630404
